input,answer
"The acid bleached away the red dye on the cloth because the _ is weak.

Question: In this sentence, who does the blank refer to?

A. dye
B. acid
",A
"The acid bleached away the red dye on the cloth because the _ is strong.

Question: In this sentence, who does the blank refer to?

A. dye
B. acid
",B
"Victoria had to clean their windshield but not Lindsey because _ had a bike for transportation.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Lindsey
",B
"Victoria had to clean their windshield but not Lindsey because _ had a car for transportation.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Lindsey
",A
"Quinn replaced the records in his collection at home with CDs because the _ were old.

Question: In this sentence, who does the blank refer to?

A. records
B. CDs
",A
"Quinn replaced the records in his collection at home with CDs because the _ were new.

Question: In this sentence, who does the blank refer to?

A. records
B. CDs
",B
"Benjamin owned a house but Brian rented one, so _ had mortgage payments to deal with.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Brian
",A
"Benjamin owned a house but Brian rented one, so _ did not have mortgage payments to deal with.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Brian
",B
"People were fascinated by the story of the young woman and watched the documentary but ignored the movie because the _ was interesting.

Question: In this sentence, who does the blank refer to?

A. documentary
B. movie
",A
"People were fascinated by the story of the young woman and watched the documentary but ignored the movie because the _ was unprofessional.

Question: In this sentence, who does the blank refer to?

A. documentary
B. movie
",B
"Tina thought that candles would help cover the smell in her apartment, but her mom recommended using coffee beans. She could leave the _ out while she went to work.

Question: In this sentence, who does the blank refer to?

A. coffee beans
B. candles
",A
"Tina thought that candles would help cover the smell in her apartment, but her mom recommended using coffee beans. She wouldn't leave the _ on while she went to work.

Question: In this sentence, who does the blank refer to?

A. coffee beans
B. candles
",B
"Ann quit her job and started her own company because the _ offered a higher income.

Question: In this sentence, who does the blank refer to?

A. company
B. job
",A
"Ann quit her job and started her own company because the _ offered a lower income.

Question: In this sentence, who does the blank refer to?

A. company
B. job
",B
"Mary had less oily hair than Victoria although the scalp of _ was much drier.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Victoria
",B
"Mary had more oily hair than Victoria although the scalp of _ was much drier.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Victoria
",A
"The man chose to create a painting and not a sculpture because _ suits his tastes at the moment.

Question: In this sentence, who does the blank refer to?

A. painting
B. sculpture
",A
"The man chose to create a painting and not a sculpture because _ goes against his tastes at the moment.

Question: In this sentence, who does the blank refer to?

A. painting
B. sculpture
",B
"Elena read a story to Sarah and tucked them in, and _ had work the following morning.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Sarah
",A
"Elena read a story to Sarah and tucked them in, and _ had preschool the following morning.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Sarah
",B
"When Linda began to panic, her husband brought her into the bedroom instead of the living room because it was too loud in the _ .

Question: In this sentence, who does the blank refer to?

A. living room
B. bedroom
",A
"When Linda began to panic, her husband brought her into the bedroom instead of the living room because it was quiet in the _ .

Question: In this sentence, who does the blank refer to?

A. living room
B. bedroom
",B
"Since she was on a diet, the woman ate the salad with no dressing since the _ was low in calories.

Question: In this sentence, who does the blank refer to?

A. salad
B. dressing
",A
"Since she was on a diet, the woman ate the salad with no dressing since the _ was high in calories.

Question: In this sentence, who does the blank refer to?

A. salad
B. dressing
",B
"The children's book about monkeys sells more copies than the one about grasshoppers. Kids must dislike connecting with _ .

Question: In this sentence, who does the blank refer to?

A. monkeys
B. grasshoppers
",B
"The children's book about monkeys sells more copies than the one about grasshoppers. Kids must enjoy connecting with _ .

Question: In this sentence, who does the blank refer to?

A. monkeys
B. grasshoppers
",A
"The price of soda was increasing at the store but going down at the market, since the _ had a surplus.

Question: In this sentence, who does the blank refer to?

A. store
B. market
",B
"The price of soda was increasing at the store but going down at the market, since the _ had a shortage.

Question: In this sentence, who does the blank refer to?

A. store
B. market
",A
"Upon unearthing a glass vase and a copper pot, the archaeology workers loosely packed the _ because it was sturdy.

Question: In this sentence, who does the blank refer to?

A. vase
B. pot
",B
"Upon unearthing a glass vase and a copper pot, the archaeology workers tightly packed the _ because it was fragile.

Question: In this sentence, who does the blank refer to?

A. vase
B. pot
",A
"Amy made Patricia go to the outdoors to camp with her because _ is her guardian.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Patricia
",B
"Amy made Patricia go to the outdoors to camp with her because _ likes camping trips.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Patricia
",A
"I bought magazines for my boyfriend instead of books because he liked reading the _ .

Question: In this sentence, who does the blank refer to?

A. magazines
B. books
",A
"I bought magazines for my boyfriend instead of books because he hated reading the _ .

Question: In this sentence, who does the blank refer to?

A. magazines
B. books
",B
"The glow of the car headlight reached to street but not the bridge, as the air on the _ was foggy that night.

Question: In this sentence, who does the blank refer to?

A. street
B. bridge
",B
"The glow of the car headlight reached to street but not the bridge, as the air on the _ was clear that night.

Question: In this sentence, who does the blank refer to?

A. street
B. bridge
",A
"The recovery was a lot shorter for Natalie than Betty, because _ injury was more severe.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Betty
",B
"The recovery was a lot longer for Natalie than Betty, because _ injury was more severe.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Betty
",A
"He thinks the sculpture he bought is so much better as art than the painting I bought just because the _ is cheap.

Question: In this sentence, who does the blank refer to?

A. sculpture
B. painting
",B
"He thinks the sculpture he bought is so much better as art than the painting I bought just because the _ is expensive.

Question: In this sentence, who does the blank refer to?

A. sculpture
B. painting
",A
"Elena gave Samantha a scrapbook for their birthday, later on _ gave them a cake too.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Samantha
",A
"Elena gave Samantha a scrapbook for their birthday, later on _ received a cake too.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Samantha
",B
"I used vinegar on a carpet stain today, but now my room smells terrible since the _ is too strong.

Question: In this sentence, who does the blank refer to?

A. vinegar
B. carpet
",A
"I used vinegar on a carpet stain today, but now my room smells terrible since the _ is too thin.

Question: In this sentence, who does the blank refer to?

A. vinegar
B. carpet
",B
"The rat prefers to hang around the restaurant, instead of the diner, so the _ must have unpleasant leftovers.

Question: In this sentence, who does the blank refer to?

A. restaurant
B. diner
",B
"The rat prefers to hang around the restaurant, instead of the diner, so the _ must have appetizing leftovers.

Question: In this sentence, who does the blank refer to?

A. restaurant
B. diner
",A
"The toddler tore up the book and sucked on the magazine, so the _ was covered in tears.

Question: In this sentence, who does the blank refer to?

A. book
B. magazine
",A
"The toddler tore up the book and sucked on the magazine, so the _ was covered in saliva.

Question: In this sentence, who does the blank refer to?

A. book
B. magazine
",B
"Kayla bought a tablet for Rachel for their birthday last Sunday, and _ was thanked for the thoughtful gift.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Rachel
",A
"Kayla bought a tablet for Rachel for their birthday last Sunday, and _ thanked them for the thoughtful gift.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Rachel
",B
"The senator introduced legislation to raise taxes on the rich and lower them on the poor, since the _ already paid high taxes.

Question: In this sentence, who does the blank refer to?

A. rich
B. poor
",B
"The senator introduced legislation to raise taxes on the rich and lower them on the poor, since the _ already paid low taxes.

Question: In this sentence, who does the blank refer to?

A. rich
B. poor
",A
"Because Jennifer was the subordinate and Megan was the boss, _ did menial tasks and was told what to do.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Megan
",A
"Because Jennifer was the subordinate and Megan was the boss, _ did supervisor tasks and told others what to do.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Megan
",B
"The bitter coffee was drunk happily by Logan but not William because _ got no sleep the night before.

Question: In this sentence, who does the blank refer to?

A. Logan
B. William
",A
"The bitter coffee was drunk happily by Logan but not William because _ got plenty of sleep the night before.

Question: In this sentence, who does the blank refer to?

A. Logan
B. William
",B
"Leslie asked his neighbor Samuel to turn the music down because _ was trying to sleep.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Samuel
",A
"Leslie asked his neighbor Samuel to turn the music down because _ was being too loud.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Samuel
",B
"James can count all the numbers on his fingers tips because the _ are many.

Question: In this sentence, who does the blank refer to?

A. numbers
B. fingers
",B
"James can count all the numbers on his fingers tips because the _ are few.

Question: In this sentence, who does the blank refer to?

A. numbers
B. fingers
",A
"Lawrence decided to come out of the closet, but Ian had no need to do so, because _ was gay.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Ian
",A
"Lawrence decided to come out of the closet, but Ian had no need to do so, because _ was straight.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Ian
",B
"Joe knew that planets are closer to the sun than stars and that the _ were much bigger.

Question: In this sentence, who does the blank refer to?

A. planets
B. stars
",B
"Joe knew that planets are closer to the sun than stars and that the _ were much smaller.

Question: In this sentence, who does the blank refer to?

A. planets
B. stars
",A
"She was allergic to the chemical they covered silver jewelry with, so she had to make sure the _ was not present.

Question: In this sentence, who does the blank refer to?

A. silver
B. chemical
",B
"She was allergic to the chemical they covered silver jewelry with, so she had to make sure the _ was not coated.

Question: In this sentence, who does the blank refer to?

A. silver
B. chemical
",A
"James handed a box of items for his friend to carry but feeling lazy, his friend had his eyes on the bag because the _ is smaller.

Question: In this sentence, who does the blank refer to?

A. bag
B. box
",A
"James handed a box of items for his friend to carry but feeling lazy, his friend had his eyes on the bag because the _ is bigger.

Question: In this sentence, who does the blank refer to?

A. bag
B. box
",B
"Christine was able to write checks from the account but not Felicia because _ didn't have a checking account.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Felicia
",B
"Christine was able to write checks from the account but not Felicia because _ had a checking account.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Felicia
",A
"Pantyhose suits Rachel, whereas Victoria has never been a fan. This is because _ likes her legs to feel free.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Victoria
",B
"Pantyhose suits Rachel, whereas Victoria has never been a fan. This is because _ likes her legs to feel constricted.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Victoria
",A
"Dennis decided to start a compost near the fence they shared with Craig because _ did not care what others thought.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Craig
",A
"Dennis decided to start a compost near the fence they shared with Craig but _ did not care for the smell.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Craig
",B
"The bread was coated with jelly and butter after it came out of the oven, the _ gave it a plainer taste.

Question: In this sentence, who does the blank refer to?

A. jelly
B. butter
",B
"The bread was coated with jelly and butter after it came out of the oven, the _ gave it a tangier taste.

Question: In this sentence, who does the blank refer to?

A. jelly
B. butter
",A
"Tanya was better at converting Fahrenheit to Kelvin compared to Rebecca, so the teacher congratulated _ .

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Rebecca
",A
"Tanya was better at converting Fahrenheit to Kelvin compared to Rebecca, so the teacher helped _ .

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Rebecca
",B
"As a manager, Ben had to schedule meetings and lunches. He loved the _ because he was always hungry.

Question: In this sentence, who does the blank refer to?

A. lunches
B. meetings
",A
"As a manager, Ben had to schedule meetings and lunches. He loved the _ because he was never hungry.

Question: In this sentence, who does the blank refer to?

A. lunches
B. meetings
",B
"At the construction site, only Kenneth can drive the bulldozer, not Brian. _ has their license to do so.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Brian
",A
"At the construction site, only Kenneth can drive the bulldozer, not Brian. _ is waiting on their license to do so.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Brian
",B
"I remember when CDs replaced tapes and how different they looked, but the _ were much too outdated.

Question: In this sentence, who does the blank refer to?

A. CDs
B. tapes
",B
"I remember when CDs replaced tapes and how different they looked, but the _ were much more updated.

Question: In this sentence, who does the blank refer to?

A. CDs
B. tapes
",A
"The computer that Jessica was using belonged to Christine, so _ asked her to be very careful with it.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Christine
",B
"The computer that Jessica was using belonged to Christine, so _ tried to be very careful with it.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Christine
",A
"Adam wanted to be emancipated as a teen, so he consulted the lawyer and learned of each step involved in the process. Each _ was hard.

Question: In this sentence, who does the blank refer to?

A. step
B. process
",A
"Adam wanted to be emancipated as a teen, so he consulted the lawyer and learned of each step involved in the process. The _ was long.

Question: In this sentence, who does the blank refer to?

A. step
B. process
",B
"Kira struggled to study from her textbook, but found she could learn well from the website, so she stopped using the _ .

Question: In this sentence, who does the blank refer to?

A. textbook
B. website
",A
"Kira struggled to study from her textbook, but found she could learn well from the website, so she continued using the _ .

Question: In this sentence, who does the blank refer to?

A. textbook
B. website
",B
"He wanted to preserve the tomatoes and the onions, but the _ gave him difficulty because of the fumes.

Question: In this sentence, who does the blank refer to?

A. tomatoes
B. onions
",B
"He wanted to preserve the tomatoes and the onions, but the _ gave him difficulty because of the seeds.

Question: In this sentence, who does the blank refer to?

A. tomatoes
B. onions
",A
"When Samuel was a teen, he had anxiety, while Steven never did. _ was always more relaxed.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Steven
",B
"When Samuel was a teen, he had anxiety, while Steven never did. _ was always more nervous.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Steven
",A
"Steven made sure to eat dinner, but Derrick didn't have time, so as a result _ got drunk at the party.

Question: In this sentence, who does the blank refer to?

A. Steven
B. Derrick
",A
"Steven made sure to eat dinner, but Derrick didn't have time, so as a result _ didn't get drunk at the party.

Question: In this sentence, who does the blank refer to?

A. Steven
B. Derrick
",B
"Adam decided to read the horoscope instead of the fortune from his cookie because the _ gave more accurate predictions.

Question: In this sentence, who does the blank refer to?

A. horoscope
B. fortune
",A
"Adam decided to read the horoscope instead of the fortune from his cookie because the _ gave less accurate predictions.

Question: In this sentence, who does the blank refer to?

A. horoscope
B. fortune
",B
"After running the dishwasher, Mary removed the plates but left the cups in there because the _ were still dirty.

Question: In this sentence, who does the blank refer to?

A. plates
B. cups
",B
"After running the dishwasher, Mary removed the plates but left the cups in there because the _ were clean.

Question: In this sentence, who does the blank refer to?

A. plates
B. cups
",A
"Jennifer had to have a lot less caution on the roads than Natalie because roads on which _ was driving were icy.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Natalie
",B
"Jennifer had to have a lot less caution on the roads than Natalie because roads on which _ was driving were clear.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Natalie
",A
"Adam called Logan at work to warn about the neighbors house being on fire. _ was leaving home after the call.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Logan
",A
"Adam called Logan at work to warn about the neighbors house being on fire. _ was leaving work after the call.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Logan
",B
"Patricia was overall a dirtier person than Christine so _ got a lot of warts all the time.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Christine
",A
"Patricia was overall a dirtier person than Christine so _ got a lesser amount of warts all the time.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Christine
",B
"The jar was made of glass but the bottle was plastic, so the _ was more durable.

Question: In this sentence, who does the blank refer to?

A. jar
B. bottle
",B
"The jar was made of glass but the bottle was plastic, so the _ was more fragile.

Question: In this sentence, who does the blank refer to?

A. jar
B. bottle
",A
"Adam asked Hunter if they were planning on going to visit the doctor because _ wanted to know.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Hunter
",A
"Adam asked Hunter if they were planning on going to visit the doctor but _ did not know.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Hunter
",B
"When Kenneth fought last night, they were very aggressive with Ian, because _ had wanted this match for a long time and lost.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Ian
",A
"When Kenneth fought last night, they were very aggressive with Ian, but _ had wanted this match for a long time and won.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Ian
",B
"Aaron ate cheap while he was in college while Adam spend all his money eating at restaurants. _ saved so much money during college.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Adam
",A
"Aaron ate cheap while he was in college while Adam spend all his money eating at restaurants. _ lost so much money during college.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Adam
",B
"James took off his jacket on getting home and took a shower with water because he was sweating. The _ is hot.

Question: In this sentence, who does the blank refer to?

A. jacket
B. water
",A
"James took off his jacket on getting home and took a shower with water because he was sweating. The _ is cold.

Question: In this sentence, who does the blank refer to?

A. jacket
B. water
",B
"The walk in the gym was more comfortable than the walk in the woods because it was hotter in the _ .

Question: In this sentence, who does the blank refer to?

A. woods
B. gym
",A
"The walk in the gym was more comfortable than the walk in the woods because it was cooler in the _ .

Question: In this sentence, who does the blank refer to?

A. woods
B. gym
",B
"The tape broke with the logs, but stayed firm with the rods, as the _ were abrasive.

Question: In this sentence, who does the blank refer to?

A. logs
B. rods
",A
"The tape broke with the logs, but stayed firm with the rods, as the _ were smooth.

Question: In this sentence, who does the blank refer to?

A. logs
B. rods
",B
"Robert wanted to swim in the hot tub at Benjamin's house, but _ was disappointed.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Benjamin
",A
"Robert wanted to swim in the hot tub at Benjamin's house, but _ was gone.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Benjamin
",B
"An indoor plant needs a pot and a water-can because the _ will be like rain.

Question: In this sentence, who does the blank refer to?

A. pot
B. water-can
",B
"An indoor plant needs a pot and a water-can because the _ will not get rain.

Question: In this sentence, who does the blank refer to?

A. pot
B. water-can
",A
"Ryan spent a lot more money at the greenhouse sale than Steven because _ doesn't have a plant obsession.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Steven
",B
"Ryan spent a lot more money at the greenhouse sale than Steven because _ has a plant obsession.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Steven
",A
"He wondered if he should glue the board to the metal, but the glue wouldn't stick to the _ when he tried.

Question: In this sentence, who does the blank refer to?

A. metal
B. board
",A
"He wondered if he should glue the board to the metal, but the glue would only stick to the _ when he tried.

Question: In this sentence, who does the blank refer to?

A. metal
B. board
",B
"Cynthia had to fire Lindsey this morning, so _ was called into the office for a private meeting.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Lindsey
",B
"Cynthia had to fire Lindsey this morning, so _ called him into the office for a private meeting.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Lindsey
",A
"The old mother had trouble hearing the car in her house but not the truck because the _ was quiet.

Question: In this sentence, who does the blank refer to?

A. car
B. truck
",A
"The old mother had trouble hearing the car in her house but not the truck because the _ was loud.

Question: In this sentence, who does the blank refer to?

A. car
B. truck
",B
"He could study at night better than he could in the daytime, as during the _ his mind tended to focus.

Question: In this sentence, who does the blank refer to?

A. night
B. daytime
",A
"He could study at night better than he could in the daytime, as during the _ his mind tended to wander.

Question: In this sentence, who does the blank refer to?

A. night
B. daytime
",B
"Misty decided against the fern and brought the cactus home instead, The _ was a harder plant to kill.

Question: In this sentence, who does the blank refer to?

A. fern
B. cactus
",B
"Misty decided against the fern and brought the cactus home instead, The _ was an easier plant to kill.

Question: In this sentence, who does the blank refer to?

A. fern
B. cactus
",A
"The towels at my moms house are better than the napkins because the _ soak up less water.

Question: In this sentence, who does the blank refer to?

A. towels
B. napkins
",B
"The towels at my moms house are better than the napkins because the _ soak up more water.

Question: In this sentence, who does the blank refer to?

A. towels
B. napkins
",A
"The barista recommended adding sugar or honey, but Ben stated to add the _ due to the naturalness.

Question: In this sentence, who does the blank refer to?

A. honey
B. sugar
",A
"The barista recommended adding sugar or honey, but Ben stated to add the _ due to the unnaturalness.

Question: In this sentence, who does the blank refer to?

A. honey
B. sugar
",B
"The loan officer didn't offer a loan to Jennifer unlike Patricia because _ had fantastic credit.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Patricia
",B
"The loan officer didn't offer a loan to Jennifer unlike Patricia because _ had horrible credit.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Patricia
",A
"Tiffany was more brave when visiting the elephant exhibit than the gorilla enclosure since the _ fence was shorter.

Question: In this sentence, who does the blank refer to?

A. exhibit
B. enclosure
",B
"Tiffany was more brave when visiting the elephant exhibit than the gorilla enclosure since the _ fence was taller.

Question: In this sentence, who does the blank refer to?

A. exhibit
B. enclosure
",A
"It was colder in the trailer than it was in the house because the heater in the _ was broken.

Question: In this sentence, who does the blank refer to?

A. trailer
B. house
",A
"It was colder in the trailer than it was in the house because the heater in the _ was turned on.

Question: In this sentence, who does the blank refer to?

A. trailer
B. house
",B
"John had to return the chair he bought for his new office as it could not get into it because the _ is small.

Question: In this sentence, who does the blank refer to?

A. office
B. chair
",A
"John had to return the chair he bought for his new office as it could not get into it because the _ is big.

Question: In this sentence, who does the blank refer to?

A. office
B. chair
",B
"To avoid going to the day-long meeting at work, Kayla faked being sick unlike Betty, because _ was an irresponsible employee.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Betty
",A
"To avoid going to the day-long meeting at work, Kayla faked being sick unlike Betty, because _ was a reliable employee.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Betty
",B
"Felicia had a broken headlight on their car but Betty had a broken taillight. _ bought a taillight at the auto store.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Betty
",B
"Felicia had a broken headlight on their car but Betty had a broken taillight. _ bought a headlight at the auto store.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Betty
",A
"Joe found a cloth to clean brass with vinegar to get out the rust but the _ was too weak.

Question: In this sentence, who does the blank refer to?

A. rust
B. vinegar
",B
"Joe found a cloth to clean brass with vinegar to get out the rust but the _ was too strong.

Question: In this sentence, who does the blank refer to?

A. rust
B. vinegar
",A
"The kids wanted to go diving and swimming in the hotel pool. However, their parents said the pool was too deep for _ .

Question: In this sentence, who does the blank refer to?

A. diving
B. swimming
",B
"The kids wanted to go diving and swimming in the hotel pool. However, their parents said the pool was too shallow for _ .

Question: In this sentence, who does the blank refer to?

A. diving
B. swimming
",A
"The navy moved its base from the island to the harbor, as the _ was a vulnerable strategic position.

Question: In this sentence, who does the blank refer to?

A. island
B. harbor
",A
"The navy moved its base from the island to the harbor, as the _ was an impenetrable strategic position.

Question: In this sentence, who does the blank refer to?

A. island
B. harbor
",B
"Ryan was angry and called Derrick a harsh and insulting name. _ offered an apology.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Derrick
",A
"Ryan was angry and called Derrick a harsh and insulting name. _ demanded an apology.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Derrick
",B
"Angela took time and helped Sarah study for the upcoming math exam because _ had math proficiency.

Question: In this sentence, who does the blank refer to?

A. Angela
B. Sarah
",A
"Angela took time and helped Sarah study for the upcoming math exam because _ had math anxiety.

Question: In this sentence, who does the blank refer to?

A. Angela
B. Sarah
",B
"Jan wanted to prune her red current bushes, but her pruner would not fit through the brush. The _ was too narrow.

Question: In this sentence, who does the blank refer to?

A. brush
B. pruner
",A
"Jan wanted to prune her red current bushes, but her pruner would not fit through the brush. The _ was too wide.

Question: In this sentence, who does the blank refer to?

A. brush
B. pruner
",B
"Emily had to unfollow a friend on facebook and Sarah didn't because _ thought the views were extreme.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Sarah
",A
"Emily had to unfollow a friend on facebook and Sarah didn't because _ thought the views were appropriate.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Sarah
",B
"Jake stopped to grab a waffle before going to the bus station for his meeting, fortunately he had plenty of time because the _ was late.

Question: In this sentence, who does the blank refer to?

A. bus
B. meeting
",A
"Jake stopped to grab a waffle before going to the bus station for his meeting, fortunately he had plenty of time because the _ was postponed.

Question: In this sentence, who does the blank refer to?

A. bus
B. meeting
",B
"The man recycled his bottles but not his cans, because the _ were accepted at the recycling facility.

Question: In this sentence, who does the blank refer to?

A. bottles
B. cans
",A
"The man recycled his bottles but not his cans, because the _ were prohibited by the recycling facility.

Question: In this sentence, who does the blank refer to?

A. bottles
B. cans
",B
"They wanted to go camping in a tent or an RV, but the _ was very flimsy.

Question: In this sentence, who does the blank refer to?

A. RV
B. tent
",B
"They wanted to go camping in a tent or an RV, but the _ was very expensive.

Question: In this sentence, who does the blank refer to?

A. RV
B. tent
",A
"Angela ate their vegetables and exercised, while Megan ate fried food and watched TV, _ had worse stamina.

Question: In this sentence, who does the blank refer to?

A. Angela
B. Megan
",B
"Angela ate their vegetables and exercised, while Megan ate fried food and watched TV, _ had better stamina.

Question: In this sentence, who does the blank refer to?

A. Angela
B. Megan
",A
"Brett gave Kyle the mop and told them to mop the floor, because _ usually did less work.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Kyle
",B
"Brett gave Kyle the mop and told them to mop the floor, because _ usually did more work.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Kyle
",A
"Angela's favorite flowers were roses. She hated daisies. The _ reminded her of her current girlfriend.

Question: In this sentence, who does the blank refer to?

A. daisies
B. roses
",B
"Angela's favorite flowers were roses. She hated daisies. The _ reminded her of her ex-girlfriend.

Question: In this sentence, who does the blank refer to?

A. daisies
B. roses
",A
"Concerned the food would cause stains, the woman put an apron over her shirt, because the _ was disposable.

Question: In this sentence, who does the blank refer to?

A. apron
B. shirt
",A
"Concerned the food would cause stains, the woman put an apron over her shirt, because the _ was valuable.

Question: In this sentence, who does the blank refer to?

A. apron
B. shirt
",B
"The therapy that I had extended past the timeframe because the _ was very little.

Question: In this sentence, who does the blank refer to?

A. therapy
B. timeframe
",B
"The therapy that I had extended past the timeframe because the _ was very intense.

Question: In this sentence, who does the blank refer to?

A. therapy
B. timeframe
",A
"I carried the rolled up carpet and the paint brush and I found the _ to be much heavier.

Question: In this sentence, who does the blank refer to?

A. carpet
B. paint brush
",A
"I carried the rolled up carpet and the paint brush and I found the _ to be much lighter.

Question: In this sentence, who does the blank refer to?

A. carpet
B. paint brush
",B
"The mall was closer to Lawrence than Dennis, so _ always went shopping and eating out there.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Dennis
",A
"The mall was farther to Lawrence than Dennis, so _ always went shopping and eating out there.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Dennis
",B
"There was less corn than beans left because the hogs loved eating the _ .

Question: In this sentence, who does the blank refer to?

A. corn
B. beans
",A
"There was less corn than beans left because the hogs hated eating the _ .

Question: In this sentence, who does the blank refer to?

A. corn
B. beans
",B
"Natalie tried to prevent Monica from entering the house because _ didn't want her to find the surprise gift.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Monica
",A
"Natalie tried to prevent Monica from entering the house because _ was trying to find the surprise gift.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Monica
",B
"The farmer planted corn seeds first and beans seeds second, because the _ seeds take a longer time to grow.

Question: In this sentence, who does the blank refer to?

A. corn
B. bean
",A
"The farmer planted corn seeds first and beans seeds second, because the _ seeds take less time to grow.

Question: In this sentence, who does the blank refer to?

A. corn
B. bean
",B
"The man thought that the girls butt would be important instead of her heart, but the _ is lifeless.

Question: In this sentence, who does the blank refer to?

A. heart
B. butt
",B
"The man thought that the girls butt would be important instead of her heart, but the _ is vital.

Question: In this sentence, who does the blank refer to?

A. heart
B. butt
",A
"Joseph was invited to attend Steven's wedding, and _ kissed the bride at the ceremony.

Question: In this sentence, who does the blank refer to?

A. Joseph
B. Steven
",B
"Joseph was invited to attend Steven's wedding, and _ met the bride at the ceremony.

Question: In this sentence, who does the blank refer to?

A. Joseph
B. Steven
",A
"The new notebook Jill purchased would not fit in her new backpack, the _ was too small.

Question: In this sentence, who does the blank refer to?

A. notebook
B. backpack
",B
"The new notebook Jill purchased would not fit in her new backpack, the _ was too large.

Question: In this sentence, who does the blank refer to?

A. notebook
B. backpack
",A
"Jason was a more adventerous eater than Nick but _ loved to eat quail eggs.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Nick
",B
"Jason was a more adventerous eater than Nick but _ hated to eat quail eggs.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Nick
",A
"The woman had more success throwing the axe than the dart, because the _ was difficult to aim.

Question: In this sentence, who does the blank refer to?

A. axe
B. dart
",B
