input,answer
"I drank water instead of soda because the fever subsided when I drank the _ .

Question: In this sentence, who does the blank refer to?

A. soda
B. water
",B
"I drank water instead of soda because the fever got worse when I drank the _ .

Question: In this sentence, who does the blank refer to?

A. soda
B. water
",A
"There is more fat on Aaron's body when compared to Kevin as a result of _ being a professional cyclist.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Kevin
",B
"There is more fat on Aaron's body when compared to Kevin as a result of _ being a couch potato.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Kevin
",A
"Daria needed a polo shirt to replace the night shirt because the _ is old.

Question: In this sentence, who does the blank refer to?

A. night shirt
B. polo shirt
",A
"Daria needed a polo shirt to replace the night shirt because the _ is new.

Question: In this sentence, who does the blank refer to?

A. night shirt
B. polo shirt
",B
"James was panting more heavily when he jogged on the street compared to when he jogged on the lawn because the _ is longer.

Question: In this sentence, who does the blank refer to?

A. street
B. lawn
",A
"James was panting more heavily when he jogged on the street compared to when he jogged on the lawn because the _ is shorter.

Question: In this sentence, who does the blank refer to?

A. street
B. lawn
",B
"Laura decided to crochet a cellphone pouch for Elena for their birthday. _ is the gift giver.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Elena
",A
"Laura decided to crochet a cellphone pouch for Elena for their birthday. _ is the gift receiver.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Elena
",B
"Derrick blew up their balloon with their breath while Joel used a helium tank, and _ finished slower.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Joel
",A
"Derrick blew up their balloon with their breath while Joel used a helium tank, and _ finished faster.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Joel
",B
"Rebecca was a teenager with acne and Lindsey was a dermatologist so _ gave a prescription for medicine.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Lindsey
",B
"Rebecca was a teenager with acne and Lindsey was a dermatologist so _ received a prescription for medicine.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Lindsey
",A
"Josh had to clean sand off his feet but not his hands after going to the beach because the _  generally touch the sand less often.

Question: In this sentence, who does the blank refer to?

A. feet
B. hands
",B
"Josh had to clean sand off his feet but not his hands after going to the beach because the _ generally touch the sand more often.

Question: In this sentence, who does the blank refer to?

A. feet
B. hands
",A
"Donald was very good at playing the violin but Matthew was not. _ gave a stunning concert performance.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Matthew
",A
"Donald was very good at playing the violin but Matthew was not. _ gave a lousy concert performance.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Matthew
",B
"Kayla has a pet which left pet hair in Lindsey's hair and now _ is helping her to remove it.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Lindsey
",A
"Kayla has a pet which left pet hair in Lindsey's hair and now _ needs help to remove it.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Lindsey
",B
"What you drink affects your health; for example, drinking a soda is worse for you than a bottle of water because the _ is unnatural.

Question: In this sentence, who does the blank refer to?

A. soda
B. water
",A
"What you drink affects your health; for example, drinking a soda is worse for you than a bottle of water because the _ is natural.

Question: In this sentence, who does the blank refer to?

A. soda
B. water
",B
"Rebecca had a cut on their finger but Amy didn't have one, so _ put a bandage on their finger.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Amy
",A
"Rebecca had a cut on their finger but Amy didn't have one, so _ put a ring on their finger.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Amy
",B
"The company bought more bar stools than booths because the patrons liked to sit on the _ .

Question: In this sentence, who does the blank refer to?

A. stools
B. booths
",A
"The company bought more bar stools than booths although the patrons like to sit at the _ .

Question: In this sentence, who does the blank refer to?

A. stools
B. booths
",B
"Victoria let Patricia go on a solitary walk and stayed home, because  _ wanted to stretch their legs.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Patricia
",A
"Victoria let Patricia go on a solitary walk and stayed home, although _ wanted to stretch their legs.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Patricia
",B
"Jessica asked Natalie to clean and bandage their wound from being shot because _ was a doctor.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Natalie
",B
"Jessica asked Natalie to clean and bandage their wound from being shot because _ was in a lot of pain.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Natalie
",A
"Samantha used ladders a lot at work but Carrie did not because _ was a house painter.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Carrie
",A
"Samantha used ladders a lot at work but Carrie did not because _ was a computer technician.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Carrie
",B
"Eric received essential oils as a birthday present from Brian, because _ had been having health issues.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Brian
",A
"Eric received essential oils as a birthday present from Brian, because _ thought they would help.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Brian
",B
"Rebecca mixed the drywall while Katrina applied it; _ didn't want to be responsible for the final product.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Katrina
",A
"Rebecca mixed the drywall while Katrina applied it; _ wanted to be responsible for the final product.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Katrina
",B
"Michael absolutely refused to accept the apology that Kyle offered to them, because _ was stubborn.

Question: In this sentence, who does the blank refer to?

A. Michael
B. Kyle
",A
"Michael absolutely refused to accept the apology that Kyle offered to them, because _ was insincere.

Question: In this sentence, who does the blank refer to?

A. Michael
B. Kyle
",B
"In the morning, Betty had more pain in their back than Mary because _ had slept on the floor.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Mary
",A
"In the morning, Betty had less pain in their back than Mary because _ had slept on the floor.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Mary
",B
"The picture frame stayed on the wall while the mirror fell down since the _ was heavier.

Question: In this sentence, who does the blank refer to?

A. mirror
B. frame
",A
"The picture frame stayed on the wall while the mirror fell down since the _ was lighter.

Question: In this sentence, who does the blank refer to?

A. mirror
B. frame
",B
"Jules spilled her wine all over the couch and her coat and stained them. She had an easier time cleaning the _ since she could use a dry cleaner.

Question: In this sentence, who does the blank refer to?

A. couch
B. coat
",B
"Jules spilled her wine all over the couch and her coat and stained them. She had an easier time cleaning the _ since she could use a damp rag.

Question: In this sentence, who does the blank refer to?

A. couch
B. coat
",A
"During the call, Laura yelled at Cynthia because _ was constantly interrupting everyone, which hindered productivity.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Cynthia
",B
"During the call, Laura yelled at Cynthia because _ was had a very bad temper, which hindered productivity.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Cynthia
",A
"Rachel was rushing but not Rebecca because _ did not want to arrive at church early for prayer and worship.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Rebecca
",B
"Rachel was rushing but not Rebecca because _ wanted to arrive at church early for prayer and worship.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Rebecca
",A
"Erin went to the doctor and had a more thorough visit than Emily because _ had a cyst to remove.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Emily
",A
"Erin went to the doctor and had a more thorough visit than Emily although _ had a cyst to remove.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Emily
",B
"I did a tie dye for the white shirt and wrote one word for the grey shirt. The _ was wild.

Question: In this sentence, who does the blank refer to?

A. white
B. grey
",A
"I did a tie dye for the white shirt and wrote one word for the grey shirt. The _ shirt was minimalist.

Question: In this sentence, who does the blank refer to?

A. white
B. grey
",B
"Kyle was more likely to suffer from a complication due to surgery than Matthew because _ had a stronger immune system.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Matthew
",B
"Kyle was more likely to suffer from a complication due to surgery than Matthew because _ had a weaker immune system.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Matthew
",A
"Victoria likes to communicate with friends via their computer whereas Cynthia likes to communicate face to face because _ is an introvert.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Cynthia
",A
"Victoria likes to communicate with friends via their computer whereas Cynthia likes to communicate face to face because _ is an extrovert.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Cynthia
",B
"The beautician tried to put the cleanser on the shelf but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. cleanser
B. shelf
",A
"The beautician tried to put the cleanser on the shelf but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. cleanser
B. shelf
",B
"His two biggest problems were his consumption of cookies and potatoes.  The _ were often crumbling.

Question: In this sentence, who does the blank refer to?

A. cookies
B. potatoes
",A
"His two biggest problems were his consumption of cookies and potatoes.  The _ were often spoiled.

Question: In this sentence, who does the blank refer to?

A. cookies
B. potatoes
",B
"At the doctor's office Matthew was diagnosed with Epilepsy by Jason and _ was comforting.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Jason
",B
"At the doctor's office Matthew was diagnosed with Epilepsy by Jason and _ was scared.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Jason
",A
"Amy wore earplugs at the concert but Carrie did not. _ had no trouble hearing the next day after hours of loud music.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Carrie
",A
"Amy wore earplugs at the concert but Carrie did not. _ had difficulty hearing the next day after hours of loud music.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Carrie
",B
"Neil lived a healthy lifestyle and tried to teach their methods to Samuel, because _ wanted to be a good influence.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Samuel
",A
"Neil lived a healthy lifestyle and tried to teach their methods to Samuel, because _ wanted to have a fresh start.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Samuel
",B
"Robert wanted to increase his criminal reputation, so he sold cocaine and created a gang, and the _ made him money.

Question: In this sentence, who does the blank refer to?

A. cocaine
B. gang
",A
"Robert wanted to increase his criminal reputation, so he sold cocaine and created a gang, and the _ helped in his crimes.

Question: In this sentence, who does the blank refer to?

A. cocaine
B. gang
",B
"My mom hates her work now compared to her job before because the _ is very easy.

Question: In this sentence, who does the blank refer to?

A. work
B. job
",B
"My mom hates her work now compared to her job before because the _ is very difficult.

Question: In this sentence, who does the blank refer to?

A. work
B. job
",A
"Their daughter could not relate more to Katrina than to Sarah on somethings because _ was a male.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Sarah
",B
"Their daughter could relate more to Katrina than to Sarah on somethings because _ was a female.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Sarah
",A
"The performer was designing the show vividly and wanted to add colorful balloons but not lights because the _ were exciting.

Question: In this sentence, who does the blank refer to?

A. balloons
B. lights
",A
"The performer was designing the show vividly and wanted to add colorful balloons but not lights because the _ were overused.

Question: In this sentence, who does the blank refer to?

A. balloons
B. lights
",B
"I needed to add two more teaspoons of sweetener to the coffee because the _ was far too strong.

Question: In this sentence, who does the blank refer to?

A. coffee
B. sweetener
",A
"I needed to add two more teaspoons of sweetener to the coffee because the _ was far too weak.

Question: In this sentence, who does the blank refer to?

A. coffee
B. sweetener
",B
"Pizza was Angela's favorite type of food, but Rachel likes tacos, due to _ loving Mexican cuisine.

Question: In this sentence, who does the blank refer to?

A. Angela
B. Rachel
",B
"Pizza is Angela's favorite type of food, but Rachel likes tacos, due to _ loving Italian cuisine.

Question: In this sentence, who does the blank refer to?

A. Angela
B. Rachel
",A
"Felicia liked to fall asleep in silence while Rebecca preferred white noise; _ wore ear plugs to bed.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Rebecca
",A
"Felicia liked to fall asleep to white noise while Rebecca preferred silence; _ wore ear plugs to bed.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Rebecca
",B
"The model put the lotion on her dry skin but the _ was too tough.

Question: In this sentence, who does the blank refer to?

A. skin
B. lotion
",A
"The model put the lotion on her dry skin but the _ was too weak .

Question: In this sentence, who does the blank refer to?

A. skin
B. lotion
",B
"Tanya could drink coffee black while Samantha needed creamer for theirs because _ hated the bitterness.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Samantha
",B
"Tanya could drink coffee black while Samantha needed creamer for theirs because _ liked the bitterness.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Samantha
",A
"William had to fix the rip in Aaron's chiffon dress, because _ was worse at sewing delicate projects.

Question: In this sentence, who does the blank refer to?

A. William
B. Aaron
",B
"William had to fix the rip in Aaron's chiffon dress, because _ was better at sewing delicate projects.

Question: In this sentence, who does the blank refer to?

A. William
B. Aaron
",A
"For their birthday, Amy wanted to improve the house with Sarah, so _ left the short boards.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Sarah
",A
"For their birthday, Amy wanted to improve the house with Sarah, but _ left the short boards.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Sarah
",B
"Carrie took tai chi lessons from Rebecca, because _ was eager to learn to do it.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Rebecca
",A
"Carrie took tai chi lessons from Rebecca, because _ was eager to teach to do it.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Rebecca
",B
"Sarah confused Rebecca by mentioning an event that never happened, but then _ realized they were wrong.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Rebecca
",A
"Sarah confused Rebecca by mentioning an event that never happened, but then _ realized they were right.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Rebecca
",B
"Emily asked Victoria for the recipe to the delicious cocktail but _ did not know how it was made.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Victoria
",B
"Emily asked Victoria for the recipe to the delicious cocktail because _ wanted to know how it was made.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Victoria
",A
"Benjamin fermented their crops and gave them to Justin because _ lived in a rural area.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Justin
",A
"Benjamin fermented their crops and gave them to Justin because _ lived in an urban area.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Justin
",B
"Lawrence spent more on pet food every week than Joel because _ had more pets in their home.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Joel
",A
"Lawrence spent more on pet food every week than Joel although _ had more pets in their home.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Joel
",B
"Recently, Donald has been suffering from hypochondria and Kevin was getting tired of it, so _ went to see a doctor.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Kevin
",A
"Recently, Donald has been suffering from hypochondria and Kevin was getting tired of it, so _ brought in a doctor.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Kevin
",B
"The pool party was held at Justin's house and not Aaron's because _ pool was bigger.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Aaron
",A
"The pool party was held at Justin's house and not Aaron's because _ pool was smaller.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Aaron
",B
"The wheel of the cart had gone through the space but the handle was stuck. The _ is smaller.

Question: In this sentence, who does the blank refer to?

A. wheel
B. handle
",A
"The wheel of the cart had gone through the space but the handle was stuck. The _ is wider.

Question: In this sentence, who does the blank refer to?

A. wheel
B. handle
",B
"It made more sense for Justin to be the designated driver than Samuel because _ had a lot to drink.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Samuel
",B
"It made more sense for Justin to be the designated driver than Samuel because _ didn't have a lot to drink.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Samuel
",A
"Craig asked Adam's family over for dinner because _ loved to cook dinner for other people.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Adam
",A
"Craig asked Adam's family over for dinner because _ hated to cook dinner for other people.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Adam
",B
"Most people in our city used the street near our house and not the road across town because the _ gave more access.

Question: In this sentence, who does the blank refer to?

A. street
B. road
",A
"Most people in our city used the street near our house and not the road across town because the _ gave less access.

Question: In this sentence, who does the blank refer to?

A. street
B. road
",B
"Sarah approached Katrina to discuss taking leave after the birth of the baby, because _ was going to be short staffed.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Katrina
",B
"Sarah approached Katrina to discuss taking leave after the birth of the baby, because _ was going to be a mother.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Katrina
",A
"We used red paint in the kitchen but not the den, because it clashed with the furniture in the _ .

Question: In this sentence, who does the blank refer to?

A. kitchen
B. den
",B
"We used red paint in the kitchen but not the den, because it matched with the furniture in the _ .

Question: In this sentence, who does the blank refer to?

A. kitchen
B. den
",A
"The mother purchased only diapers but no wipes this week, since she had too few the _ at home.

Question: In this sentence, who does the blank refer to?

A. diapers
B. wipes
",A
"The mother purchased only diapers but no wipes this week, since she had enough of  the _ at home.

Question: In this sentence, who does the blank refer to?

A. diapers
B. wipes
",B
"Logan ate more sugary candy than Samuel and rarely brushed their teeth, but _ still had more cavities.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Samuel
",B
"Logan ate more sugary candy than Samuel and rarely brushed their teeth, therefore _ had more cavities.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Samuel
",A
"Although Kenneth was a much better writer than Joel even _ couldn't argue the other is a much better editor.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Joel
",A
"Although Kenneth was much worse at writing than Joel even _ couldn't argue the other is a much better editor.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Joel
",B
"I tried to chant Om during my lunch break outside in the park but the _ was too loud.

Question: In this sentence, who does the blank refer to?

A. park
B. lunch break
",A
"I tried to chant Om during my lunch break outside in the park but the _ was too short.

Question: In this sentence, who does the blank refer to?

A. park
B. lunch break
",B
"There are ants all over the porch but not on the driveway, so there must be something on the _ they don't like.

Question: In this sentence, who does the blank refer to?

A. driveway
B. porch
",A
"There are ants all over the porch but not on the driveway, so there must be something on the _ they really like.

Question: In this sentence, who does the blank refer to?

A. driveway
B. porch
",B
"Jessica told Maria that she had an ear infection and therefore could not go skiing today.  _ was sorry.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Maria
",A
"Jessica told Maria that she had an ear infection and therefore could not go skiing today.  _ was understanding.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Maria
",B
"His wife was violent, with destruction of his house and clothing. The _ had been burnt down.

Question: In this sentence, who does the blank refer to?

A. house
B. clothing
",A
"His wife was violent, with destruction of his house and clothing. The _ had been bleached up.

Question: In this sentence, who does the blank refer to?

A. house
B. clothing
",B
"Gaining acceptance in society was easier for Sarah than Katrina because _ had a traditional marriage.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Katrina
",A
"Gaining acceptance in society was easier for Sarah than Katrina because _ did not have a traditional marriage.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Katrina
",B
"The age of Elena's mother was older than Rachel's mother because _ mother was born first.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Rachel
",A
"The age of Elena's mother was older than Rachel's mother because _ mother was born after.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Rachel
",B
"The prestigious scholarship is awarded to Laura, instead of Katrina, so _ is likely smarter.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Katrina
",A
"The prestigious scholarship is awarded to Laura, instead of Katrina, so _ is likely dumber.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Katrina
",B
"I need either an action or romance film to watch with my boyfriend. He's actually into that explosion stuff so maybe the _ film.

Question: In this sentence, who does the blank refer to?

A. romance
B. action
",B
"I need either an action or romance film to watch with my boyfriend. He's actually into that sappy stuff so maybe the _ film.

Question: In this sentence, who does the blank refer to?

A. romance
B. action
",A
"John could not hear the alarm of his watch when the teacher raised his voice at him because the _ is quiet.

Question: In this sentence, who does the blank refer to?

A. voice
B. alarm
",B
"John could not hear the alarm of his watch when the teacher raised his voice at him because the _ is loud.

Question: In this sentence, who does the blank refer to?

A. voice
B. alarm
",A
"Katrina's house received a lot less damage from the storm than Natalie's, because _ lived closer to the ocean.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Natalie
",B
"Katrina's house received a lot less damage from the storm than Natalie's, because _ lived farther from the ocean.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Natalie
",A
"Ben was worried about glaucoma so he took off his glasses and put sunglasses on, because the _ seemed riskier.

Question: In this sentence, who does the blank refer to?

A. glasses
B. sunglasses
",A
"Ben was worried about glaucoma so he took off his glasses and put sunglasses on, because the _ seemed safer.

Question: In this sentence, who does the blank refer to?

A. glasses
B. sunglasses
",B
"Because Brian lived in a very cold climate while Joel lived in a warm climate, _ had to dress in very few layers.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Joel
",B
"Because Brian lived in a very cold climate while Joel lived in a warm climate, _ had to dress in several layers.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Joel
",A
"Lindsey always cleans her jewelry, but Rachel doesn't own much jewelry, due to _ being the wealthier person.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Rachel
",A
"Lindsey always cleans her jewelry, but Rachel doesn't own much jewelry, due to _ being the poorer person.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Rachel
",B
"Randy blamed Neil for contracting salmonella poisoning because _ cooked the Chicken Parmesan that was served.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Neil
",B
"Randy blamed Neil for contracting salmonella poisoning because _ ate the Chicken Parmesan that was served.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Neil
",A
"After trying to call the meeting to order with a gavel, Tracy tried using an airhorn, because the _ had no effect.

Question: In this sentence, who does the blank refer to?

A. gavel
B. airhorn
",A
"After trying to call the meeting to order with a gavel, Tracy tried using an airhorn, and the _ had great effect.

Question: In this sentence, who does the blank refer to?

A. gavel
B. airhorn
",B
"The child was not happy with the shoe that slipped off his leg when he was running. The _ is big.

Question: In this sentence, who does the blank refer to?

A. shoe
B. leg
",A
"The child was not happy with the shoe that slipped off his leg when he was running. The _ is small.

Question: In this sentence, who does the blank refer to?

A. shoe
B. leg
",B
"After it snowed, Marc used the shovel to clear the driveway, instead of the plow. He enjoys getting a workout with the _ .

Question: In this sentence, who does the blank refer to?

A. shovel
B. plow
",A
"After it snowed, Marc used the shovel to clear the driveway, instead of the plow. He dislikes not getting a workout with the _ .

Question: In this sentence, who does the blank refer to?

A. shovel
B. plow
",B
"Derrick paid for their dinner but Steven wanted their's for free because _ was generous.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Steven
",A
"Derrick paid for their dinner but Steven wanted their's for free because _ was mean.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Steven
",B
"The man tried to put the folder on the stand but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. stand
B. folder
",A
"The man tried to put the folder on the stand but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. stand
B. folder
",B
"After stopping when running, Betty was able to help Rachel treat their asthma because _ has it too.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Rachel
",A
"After stopping when running, Betty needed help from Rachel treat their asthma because _ has it too.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Rachel
",B
"Jamie was applying makeup from her kit when her elbow hit the mirror, shattering it. Now, the _ is broken.

Question: In this sentence, who does the blank refer to?

A. mirror
B. kit
",A
"Jamie was applying makeup from her kit when her elbow hit the mirror, shattering it. Now, the _ is unbroken.

Question: In this sentence, who does the blank refer to?

A. mirror
B. kit
",B
"I found more fleas on the sofa than on the recliner because my dog liked sitting on the _ .

Question: In this sentence, who does the blank refer to?

A. recliner
B. sofa
",B
"I found more fleas on the sofa than on the recliner because my dog hated sitting on the _ .

Question: In this sentence, who does the blank refer to?

A. recliner
B. sofa
",A
"The computers in the office ran faster than the ones in the school because the ones in the _ were newer.

Question: In this sentence, who does the blank refer to?

A. school
B. office
",B
"The computers in the office ran faster than the ones in the school because the ones in the _ were older.

Question: In this sentence, who does the blank refer to?

A. school
B. office
",A
"It was easier to break down the plastic than the glass in this case for recycling since the _ was rather sturdy.

Question: In this sentence, who does the blank refer to?

A. plastic
B. glass
",B
"It was easier to break down the plastic than the glass in this case for recycling since the _ was rather brittle.

Question: In this sentence, who does the blank refer to?

A. plastic
B. glass
",A
"Since John was having trouble seeing at night, he decided to get the glasses rather than the contacts, because the _ was, he thought, intrusive.

Question: In this sentence, who does the blank refer to?

A. contacts
B. glasses
",A
"Since John was having trouble seeing at night, he decided to get the glasses rather than the contacts, because the _ was, he thought, liberating.

Question: In this sentence, who does the blank refer to?

A. contacts
B. glasses
",B
"Joel was talented with water-based paint while Dennis loved to sing. _ was shy on stage.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Dennis
",A
"Joel was talented with water-based paint while Dennis loved to sing. _ was outgoing on stage.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Dennis
",B
"Kayla got sicker at the diner than Sarah because _ meal had raw chicken in it.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Sarah
",A
"Kayla got sicker at the diner than Sarah because _ meal had fully cooked chicken in it.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Sarah
",B
"Randy avoided the chicken parmesan and a side salad, but Ryan ordered something else, because _ was on a vegetarian diet.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Ryan
",B
"Randy ordered the chicken parmesan and a side salad, but Ryan ordered something else, because _ was on a paleo diet.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Ryan
",A
"Jeremy wanted a unique piece of art for his home and got the statue but not the painting because the _ was cool.

Question: In this sentence, who does the blank refer to?

A. statue
B. painting
",A
"Jeremy wanted a unique piece of art for his home and got the statue but not the painting because the _ was lame.

Question: In this sentence, who does the blank refer to?

A. statue
B. painting
",B
"He wants a rabbit but the mom doesn't want to care for it and dad thinks its a waste of money. The _ was too busy for this.

Question: In this sentence, who does the blank refer to?

A. dad
B. mom
",B
"He wants a rabbit but the mom doesn't want to care for it and dad thinks its a waste of money. The _ was surprised it was free.

Question: In this sentence, who does the blank refer to?

A. dad
B. mom
",A
"The knitted sweater I bought from the market did not fit into the bag. The _ was too bulky.

Question: In this sentence, who does the blank refer to?

A. bag
B. sweater
",B
"The knitted sweater I bought from the market did not fit into the bag. The _ was too tiny.

Question: In this sentence, who does the blank refer to?

A. bag
B. sweater
",A
"A tortoise crawled in front of William's car, so Nelson got out of the passenger seat to move it away. _ got back into the car once it was safe.

Question: In this sentence, who does the blank refer to?

A. William
B. Nelson
",B
"A tortoise crawled in front of William's car, so Nelson got out of the passenger seat to move it away. _ waited until it was safe to drive away.

Question: In this sentence, who does the blank refer to?

A. William
B. Nelson
",A
"Betty talked to Sarah about her boyfriend. He made her extremely happy.  _ envied him.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Sarah
",B
"Betty talked to Sarah about her boyfriend. He made her extremely happy. _ loved him.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Sarah
",A
"Kyle stole the ball from Ryan during a friendly game so _ asked for the ball back.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Ryan
",B
"Kyle stole the ball from Ryan during a friendly game so _ gave the ball back.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Ryan
",A
"The plant root broke out of the pot as it continues to grow and the _ becomes weaker.

Question: In this sentence, who does the blank refer to?

A. root
B. pot
",B
"The plant root broke out of the pot as it continues to grow and the _ becomes stronger.

Question: In this sentence, who does the blank refer to?

A. root
B. pot
",A
"Kyle had more bugs on their body than Ryan did because _ was playing inside all day.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Ryan
",B
"Kyle had more bugs on their body than Ryan did because _ was playing outside all day.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Ryan
",A
"The manager at the ad agency was impressed by Mary's portfolio. The _ was creative.

Question: In this sentence, who does the blank refer to?

A. ad agency
B. portfolio
",B
"The manager at the ad agency was impressed by Mary's portfolio. The _ needed creativity.

Question: In this sentence, who does the blank refer to?

A. ad agency
B. portfolio
",A
"The attorney doesn't mind doing filing papers, though he hates reading briefs. The _ aspect of his job is undemanding.

Question: In this sentence, who does the blank refer to?

A. filing papers
B. reading briefs
",A
"The attorney doesn't mind doing filing papers, though he hates reading briefs. The _ aspect of his job is demanding.

Question: In this sentence, who does the blank refer to?

A. filing papers
B. reading briefs
",B
"The chef fried the food in hot oil until it was crisp; the _ was delicious.

Question: In this sentence, who does the blank refer to?

A. food
B. oil
",A
